Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:7310:1060,CP030754.1,98.000,150,3,0,1,150,2307824,2307675,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:7310:1060,CP030754.1,97.333,150,4,0,1,150,159267,159416,2.44e-64,255
bacterium,FS10000603:2:BPC29607-1927:1:1101:14040:1060,MH151210.1,98.667,150,2,0,1,150,280,429,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1030:1070,CP030754.1,98.667,150,2,0,1,150,159267,159416,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1030:1070,CP030754.1,98.000,150,3,0,1,150,25364,25513,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1030:1070,CP030754.1,98.000,150,3,0,1,150,444277,444426,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1030:1070,CP030754.1,98.000,150,3,0,1,150,543887,544036,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1030:1070,CP030754.1,98.000,150,3,0,1,150,1343466,1343615,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1030:1070,CP030754.1,98.000,150,3,0,1,150,2307824,2307675,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1030:1070,CP030754.1,97.333,150,4,0,1,150,2923052,2922903,2.44e-64,255
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:13660:1070,LR594992.1,99.333,150,1,0,1,150,1,150,2.42e-69,272
bacterium,FS10000603:2:BPC29607-1927:1:1101:14040:1070,MH151210.1,99.333,150,1,0,1,150,280,429,2.42e-69,272
Acinetobacter sp.,FS10000603:2:BPC29607-1927:1:1101:1690:1090,MK165130.1,99.020,102,0,1,1,101,290,391,2.47e-42,182
bacterium,FS10000603:2:BPC29607-1927:1:1101:8190:1090,MH151210.1,98.667,150,2,0,1,150,280,429,1.13e-67,267
bacterium,FS10000603:2:BPC29607-1927:1:1101:12680:1090,MH151210.1,98.667,150,2,0,1,150,280,429,1.13e-67,267
bacterium,FS10000603:2:BPC29607-1927:1:1101:9000:1100,MH151210.1,98.000,150,3,0,1,150,280,429,5.24e-66,261
Acinetobacter calcoaceticus,FS10000603:2:BPC29607-1927:1:1101:12310:1100,MN240417.1,99.333,150,1,0,1,150,280,429,2.42e-69,272
bacterium,FS10000603:2:BPC29607-1927:1:1101:2540:1110,MH151210.1,98.667,150,2,0,1,150,280,429,1.13e-67,267
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:3460:1110,LC336353.1,98.675,151,2,0,1,151,3,153,3.16e-68,268
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:13590:1110,LR594992.1,98.667,150,2,0,1,150,1,150,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14100:1120,CP030754.1,98.000,150,3,0,1,150,2923052,2922903,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14100:1120,CP030754.1,97.333,150,4,0,1,150,25364,25513,2.44e-64,255
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14100:1120,CP030754.1,97.333,150,4,0,1,150,444277,444426,2.44e-64,255
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14100:1120,CP030754.1,97.333,150,4,0,1,150,543887,544036,2.44e-64,255
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14100:1120,CP030754.1,97.333,150,4,0,1,150,1343466,1343615,2.44e-64,255
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14100:1120,CP030754.1,97.333,150,4,0,1,150,2307824,2307675,2.44e-64,255
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14100:1120,CP030754.1,96.667,150,5,0,1,150,159267,159416,1.13e-62,250
Acinetobacter calcoaceticus,FS10000603:2:BPC29607-1927:1:1101:2960:1130,MN240417.1,99.333,150,1,0,1,150,280,429,2.42e-69,272
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:12340:1130,CP030754.1,99.333,150,1,0,1,150,159267,159416,2.42e-69,272
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:12340:1130,CP030754.1,98.667,150,2,0,1,150,25364,25513,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:12340:1130,CP030754.1,98.667,150,2,0,1,150,444277,444426,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:12340:1130,CP030754.1,98.667,150,2,0,1,150,543887,544036,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:12340:1130,CP030754.1,98.667,150,2,0,1,150,1343466,1343615,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:12340:1130,CP030754.1,98.667,150,2,0,1,150,2307824,2307675,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:12340:1130,CP030754.1,98.000,150,3,0,1,150,2923052,2922903,5.24e-66,261
Acinetobacter calcoaceticus,FS10000603:2:BPC29607-1927:1:1101:1120:1160,MN327112.1,98.667,150,2,0,1,150,238,387,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1140:1160,CP030754.1,99.333,150,1,0,1,150,25364,25513,2.42e-69,272
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1140:1160,CP030754.1,99.333,150,1,0,1,150,444277,444426,2.42e-69,272
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1140:1160,CP030754.1,99.333,150,1,0,1,150,543887,544036,2.42e-69,272
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1140:1160,CP030754.1,99.333,150,1,0,1,150,1343466,1343615,2.42e-69,272
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1140:1160,CP030754.1,99.333,150,1,0,1,150,2307824,2307675,2.42e-69,272
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1140:1160,CP030754.1,98.667,150,2,0,1,150,159267,159416,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1140:1160,CP030754.1,98.667,150,2,0,1,150,2923052,2922903,1.13e-67,267
Serratia marcescens,FS10000603:2:BPC29607-1927:1:1101:1330:1160,MN368296.1,98.667,150,2,0,1,150,261,410,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:2710:1170,CP030754.1,98.000,150,3,0,1,150,159267,159416,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:2710:1170,CP030754.1,97.333,150,4,0,1,150,25364,25513,2.44e-64,255
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:2710:1170,CP030754.1,97.333,150,4,0,1,150,444277,444426,2.44e-64,255
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:2710:1170,CP030754.1,97.333,150,4,0,1,150,543887,544036,2.44e-64,255
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:2710:1170,CP030754.1,97.333,150,4,0,1,150,1343466,1343615,2.44e-64,255
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:2710:1170,CP030754.1,97.333,150,4,0,1,150,2307824,2307675,2.44e-64,255
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:2710:1170,CP030754.1,96.667,150,5,0,1,150,2923052,2922903,1.13e-62,250
bacterium,FS10000603:2:BPC29607-1927:1:1101:11810:1180,MH151210.1,98.667,150,2,0,1,150,280,429,1.13e-67,267
bacterium,FS10000603:2:BPC29607-1927:1:1101:12970:1180,MH151210.1,98.667,150,2,0,1,150,280,429,1.13e-67,267
bacterium,FS10000603:2:BPC29607-1927:1:1101:14090:1180,MH151210.1,98.000,150,3,0,1,150,280,429,5.24e-66,261
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:4300:1200,MF439795.1,98.667,150,2,0,1,150,1,150,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:11700:1200,CP030754.1,98.000,150,3,0,1,150,25364,25513,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:11700:1200,CP030754.1,98.000,150,3,0,1,150,444277,444426,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:11700:1200,CP030754.1,98.000,150,3,0,1,150,543887,544036,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:11700:1200,CP030754.1,98.000,150,3,0,1,150,1343466,1343615,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:11700:1200,CP030754.1,98.000,150,3,0,1,150,2307824,2307675,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:11700:1200,CP030754.1,97.333,150,4,0,1,150,159267,159416,2.44e-64,255
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:11700:1200,CP030754.1,97.333,150,4,0,1,150,2923052,2922903,2.44e-64,255
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:3820:1210,CP030754.1,100.000,150,0,0,1,150,2923052,2922903,5.20e-71,278
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:3820:1210,CP030754.1,99.333,150,1,0,1,150,25364,25513,2.42e-69,272
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:3820:1210,CP030754.1,99.333,150,1,0,1,150,444277,444426,2.42e-69,272
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:3820:1210,CP030754.1,99.333,150,1,0,1,150,543887,544036,2.42e-69,272
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:3820:1210,CP030754.1,99.333,150,1,0,1,150,1343466,1343615,2.42e-69,272
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:3820:1210,CP030754.1,99.333,150,1,0,1,150,2307824,2307675,2.42e-69,272
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:3820:1210,CP030754.1,98.667,150,2,0,1,150,159267,159416,1.13e-67,267
Acinetobacter calcoaceticus,FS10000603:2:BPC29607-1927:1:1101:2120:1220,MN327112.1,99.333,150,1,0,1,150,238,387,2.42e-69,272
Acinetobacter lwoffii,FS10000603:2:BPC29607-1927:1:1101:3390:1220,MN396229.1,99.333,150,1,0,1,150,284,433,2.42e-69,272
Serratia marcescens,FS10000603:2:BPC29607-1927:1:1101:1270:1230,MN368296.1,99.333,150,1,0,1,150,261,410,2.42e-69,272
Acinetobacter calcoaceticus,FS10000603:2:BPC29607-1927:1:1101:3050:1240,MN327112.1,99.333,150,1,0,1,150,238,387,2.42e-69,272
Acinetobacter calcoaceticus,FS10000603:2:BPC29607-1927:1:1101:9450:1240,MN240417.1,98.667,150,2,0,1,150,280,429,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14190:1240,CP030754.1,99.333,150,1,0,1,150,159267,159416,2.42e-69,272
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14190:1240,CP030754.1,98.667,150,2,0,1,150,25364,25513,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14190:1240,CP030754.1,98.667,150,2,0,1,150,444277,444426,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14190:1240,CP030754.1,98.667,150,2,0,1,150,543887,544036,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14190:1240,CP030754.1,98.667,150,2,0,1,150,1343466,1343615,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14190:1240,CP030754.1,98.667,150,2,0,1,150,2307824,2307675,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14190:1240,CP030754.1,98.000,150,3,0,1,150,2923052,2922903,5.24e-66,261
bacterium,FS10000603:2:BPC29607-1927:1:1101:5580:1260,MH151210.1,97.333,150,4,0,1,150,280,429,2.44e-64,255
Acinetobacter calcoaceticus,FS10000603:2:BPC29607-1927:1:1101:9420:1260,MN327112.1,98.667,150,2,0,1,150,238,387,1.13e-67,267
bacterium,FS10000603:2:BPC29607-1927:1:1101:2530:1270,MH151210.1,98.000,150,3,0,1,150,280,429,5.24e-66,261
Serinicoccus profundi,FS10000603:2:BPC29607-1927:1:1101:9760:1270,CP042862.1,98.675,151,2,0,1,151,1903712,1903562,3.16e-68,268
Serinicoccus profundi,FS10000603:2:BPC29607-1927:1:1101:9760:1270,CP042862.1,98.675,151,2,0,1,151,2490315,2490165,3.16e-68,268
bacterium,FS10000603:2:BPC29607-1927:1:1101:12020:1270,MH151210.1,98.026,152,2,1,1,151,280,431,1.47e-66,263
bacterium,FS10000603:2:BPC29607-1927:1:1101:1810:1280,MH151210.1,98.667,150,2,0,1,150,280,429,1.13e-67,267
bacterium,FS10000603:2:BPC29607-1927:1:1101:10520:1280,MH151210.1,99.333,150,1,0,1,150,280,429,2.42e-69,272
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1190:1290,CP030754.1,98.000,150,3,0,1,150,2923052,2922903,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1190:1290,CP030754.1,97.333,150,4,0,1,150,25364,25513,2.44e-64,255
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1190:1290,CP030754.1,97.333,150,4,0,1,150,444277,444426,2.44e-64,255
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1190:1290,CP030754.1,97.333,150,4,0,1,150,543887,544036,2.44e-64,255
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1190:1290,CP030754.1,97.333,150,4,0,1,150,1343466,1343615,2.44e-64,255
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1190:1290,CP030754.1,97.333,150,4,0,1,150,2307824,2307675,2.44e-64,255
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:1190:1290,CP030754.1,96.667,150,5,0,1,150,159267,159416,1.13e-62,250
Kineosporiaceae bacterium,FS10000603:2:BPC29607-1927:1:1101:5790:1290,MK143184.1,96.667,150,3,2,1,150,232,379,4.08e-62,248
Acinetobacter calcoaceticus,FS10000603:2:BPC29607-1927:1:1101:9320:1290,MN240417.1,98.667,150,2,0,1,150,280,429,1.13e-67,267
Acinetobacter calcoaceticus,FS10000603:2:BPC29607-1927:1:1101:9440:1290,MN240417.1,98.667,150,2,0,1,150,280,429,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14630:1290,CP030754.1,99.333,150,1,0,1,150,159267,159416,2.42e-69,272
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14630:1290,CP030754.1,98.667,150,2,0,1,150,25364,25513,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14630:1290,CP030754.1,98.667,150,2,0,1,150,444277,444426,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14630:1290,CP030754.1,98.667,150,2,0,1,150,543887,544036,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14630:1290,CP030754.1,98.667,150,2,0,1,150,1343466,1343615,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14630:1290,CP030754.1,98.667,150,2,0,1,150,2307824,2307675,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:14630:1290,CP030754.1,98.000,150,3,0,1,150,2923052,2922903,5.24e-66,261
bacterium,FS10000603:2:BPC29607-1927:1:1101:1260:1300,MH151210.1,100.000,150,0,0,1,150,280,429,5.20e-71,278
bacterium,FS10000603:2:BPC29607-1927:1:1101:5170:1300,MH151210.1,98.000,150,3,0,1,150,280,429,5.24e-66,261
bacterium,FS10000603:2:BPC29607-1927:1:1101:10140:1300,MH151210.1,98.026,152,2,1,1,151,280,431,1.47e-66,263
Acinetobacter calcoaceticus,FS10000603:2:BPC29607-1927:1:1101:14310:1300,MN240417.1,98.667,150,2,0,1,150,280,429,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:2100:1310,CP030754.1,99.333,150,1,0,1,150,159267,159416,2.42e-69,272
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:2100:1310,CP030754.1,98.667,150,2,0,1,150,25364,25513,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:2100:1310,CP030754.1,98.667,150,2,0,1,150,444277,444426,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:2100:1310,CP030754.1,98.667,150,2,0,1,150,543887,544036,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:2100:1310,CP030754.1,98.667,150,2,0,1,150,1343466,1343615,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:2100:1310,CP030754.1,98.667,150,2,0,1,150,2307824,2307675,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:2100:1310,CP030754.1,98.000,150,3,0,1,150,2923052,2922903,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:3350:1310,CP030754.1,98.667,150,2,0,1,150,25364,25513,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:3350:1310,CP030754.1,98.667,150,2,0,1,150,444277,444426,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:3350:1310,CP030754.1,98.667,150,2,0,1,150,543887,544036,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:3350:1310,CP030754.1,98.667,150,2,0,1,150,1343466,1343615,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:3350:1310,CP030754.1,98.667,150,2,0,1,150,2307824,2307675,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:3350:1310,CP030754.1,98.000,150,3,0,1,150,159267,159416,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:3350:1310,CP030754.1,98.000,150,3,0,1,150,2923052,2922903,5.24e-66,261
uncultured bacterium,FS10000603:2:BPC29607-1927:1:1101:16210:1310,LR594968.1,100.000,113,0,0,1,113,1,113,1.33e-50,209
Acinetobacter calcoaceticus,FS10000603:2:BPC29607-1927:1:1101:1880:1340,MN240417.1,99.333,150,1,0,1,150,280,429,2.42e-69,272
bacterium,FS10000603:2:BPC29607-1927:1:1101:3630:1340,MH151210.1,96.667,150,5,0,1,150,280,429,1.13e-62,250
Acinetobacter calcoaceticus,FS10000603:2:BPC29607-1927:1:1101:7040:1340,MN240417.1,98.026,152,2,1,1,151,280,431,1.47e-66,263
Serinicoccus profundi,FS10000603:2:BPC29607-1927:1:1101:9600:1340,CP042862.1,98.675,151,2,0,1,151,1903712,1903562,3.16e-68,268
Serinicoccus profundi,FS10000603:2:BPC29607-1927:1:1101:9600:1340,CP042862.1,98.675,151,2,0,1,151,2490315,2490165,3.16e-68,268
Serinicoccus profundi,FS10000603:2:BPC29607-1927:1:1101:9720:1340,CP042862.1,98.675,151,2,0,1,151,1903712,1903562,3.16e-68,268
Serinicoccus profundi,FS10000603:2:BPC29607-1927:1:1101:9720:1340,CP042862.1,98.675,151,2,0,1,151,2490315,2490165,3.16e-68,268
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:4250:1350,CP030754.1,99.333,150,1,0,1,150,2923052,2922903,2.42e-69,272
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:4250:1350,CP030754.1,98.667,150,2,0,1,150,25364,25513,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:4250:1350,CP030754.1,98.667,150,2,0,1,150,444277,444426,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:4250:1350,CP030754.1,98.667,150,2,0,1,150,543887,544036,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:4250:1350,CP030754.1,98.667,150,2,0,1,150,1343466,1343615,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:4250:1350,CP030754.1,98.667,150,2,0,1,150,2307824,2307675,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:4250:1350,CP030754.1,98.000,150,3,0,1,150,159267,159416,5.24e-66,261
Acinetobacter calcoaceticus,FS10000603:2:BPC29607-1927:1:1101:5930:1350,MN327112.1,99.333,150,1,0,1,150,238,387,2.42e-69,272
Acinetobacter calcoaceticus,FS10000603:2:BPC29607-1927:1:1101:6850:1350,MN240417.1,98.026,152,2,1,1,151,280,431,1.47e-66,263
bacterium,FS10000603:2:BPC29607-1927:1:1101:15340:1350,MH151210.1,98.000,150,3,0,1,150,280,429,5.24e-66,261
Acinetobacter calcoaceticus,FS10000603:2:BPC29607-1927:1:1101:16140:1350,MN240417.1,98.658,149,2,0,2,150,281,429,4.05e-67,265
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:6830:1360,CP030754.1,98.667,150,2,0,1,150,2923052,2922903,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:6830:1360,CP030754.1,98.000,150,3,0,1,150,25364,25513,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:6830:1360,CP030754.1,98.000,150,3,0,1,150,444277,444426,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:6830:1360,CP030754.1,98.000,150,3,0,1,150,543887,544036,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:6830:1360,CP030754.1,98.000,150,3,0,1,150,1343466,1343615,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:6830:1360,CP030754.1,98.000,150,3,0,1,150,2307824,2307675,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:6830:1360,CP030754.1,97.333,150,4,0,1,150,159267,159416,2.44e-64,255
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:6840:1360,CP030754.1,98.667,150,2,0,1,150,2923052,2922903,1.13e-67,267
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:6840:1360,CP030754.1,98.000,150,3,0,1,150,25364,25513,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:6840:1360,CP030754.1,98.000,150,3,0,1,150,444277,444426,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:6840:1360,CP030754.1,98.000,150,3,0,1,150,543887,544036,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:6840:1360,CP030754.1,98.000,150,3,0,1,150,1343466,1343615,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:6840:1360,CP030754.1,98.000,150,3,0,1,150,2307824,2307675,5.24e-66,261
Acinetobacter schindleri,FS10000603:2:BPC29607-1927:1:1101:6840:1360,CP030754.1,97.333,150,4,0,1,150,159267,159416,2.44e-64,255
bacterium,FS10000603:2:BPC29607-1927:1:1101:11740:1360,MH151210.1,98.667,150,2,0,1,150,280,429,1.13e-67,267
